0,0,1.124802,3,0.4146841,0.05591527,0.9001323,-0.1211301
0.02,5.541156E-05,1.124792,3.000295,0.414667,0.05591296,0.9001402,-0.1211302
0.04,0.0001480277,1.124777,3.000786,0.4146161,0.05590604,0.9001641,-0.1211307
0.06,0.0002777069,1.124755,3.001474,0.4145316,0.05589454,0.9002036,-0.1211313
0.08,0.0004450041,1.124727,3.002358,0.4144137,0.05587852,0.9002588,-0.1211322
0.09999999,0.0006500413,1.124693,3.003439,0.4142627,0.05585799,0.9003294,-0.1211334
0.12,0.000893218,1.124653,3.004716,0.4140789,0.055833,0.9004152,-0.1211348
0.14,0.001174993,1.124607,3.006189,0.4138626,0.05580359,0.9005163,-0.1211365
0.16,0.001495759,1.124555,3.007859,0.4136139,0.05576978,0.9006324,-0.1211384
0.18,0.00185634,1.124496,3.009724,0.4133331,0.05573161,0.9007634,-0.1211406
0.2,0.002257228,1.124432,3.011786,0.4130206,0.05568911,0.9009091,-0.1211429
0.22,0.002699255,1.124361,3.014043,0.4126764,0.05564231,0.9010693,-0.1211455
0.24,0.003182994,1.124285,3.016495,0.4123009,0.05559126,0.9012439,-0.1211483
0.26,0.003709752,1.124202,3.019144,0.4118943,0.05553599,0.9014328,-0.1211514
0.28,0.004279959,1.124113,3.021987,0.4114569,0.05547652,0.9016358,-0.1211546
0.3,0.004894739,1.124019,3.025025,0.4109888,0.05541288,0.9018528,-0.121158
0.32,0.005555559,1.123919,3.028259,0.4104904,0.05534511,0.9020835,-0.1211616
0.34,0.006263256,1.123813,3.031686,0.4099617,0.05527325,0.9023277,-0.1211654
0.36,0.007019212,1.123701,3.035308,0.4094032,0.05519731,0.9025853,-0.1211693
0.38,0.007824466,1.123584,3.039124,0.408815,0.05511734,0.9028562,-0.1211734
0.4,0.008681048,1.123461,3.043134,0.4081973,0.05503336,0.9031402,-0.1211777
0.42,0.009589946,1.123333,3.047337,0.4075503,0.05494541,0.9034371,-0.1211821
0.4400001,0.01055317,1.123199,3.051732,0.4068744,0.05485351,0.9037467,-0.1211866
0.4600001,0.01157203,1.123059,3.05632,0.4061696,0.05475769,0.9040688,-0.1211912
0.4800001,0.01264849,1.122915,3.061101,0.4054363,0.054658,0.9044034,-0.121196
0.5000001,0.01378428,1.122765,3.066073,0.4046746,0.05455444,0.90475,-0.1212008
0.52,0.0149817,1.122609,3.071236,0.4038847,0.05444706,0.9051087,-0.1212058
0.54,0.01624247,1.122449,3.076589,0.4030669,0.05433589,0.9054792,-0.1212108
0.56,0.01756894,1.122284,3.082133,0.4022214,0.05422094,0.9058613,-0.1212158
0.58,0.01896347,1.122114,3.087865,0.4013485,0.05410226,0.9062549,-0.1212209
0.6,0.02042842,1.121939,3.093787,0.4004482,0.05397987,0.9066596,-0.1212261
0.6199999,0.02196627,1.12176,3.099896,0.3995209,0.05385381,0.9070754,-0.1212313
0.6399999,0.02357916,1.121575,3.106193,0.3985667,0.05372409,0.9075021,-0.1212365
0.6599999,0.02527067,1.121387,3.112676,0.3975859,0.05359075,0.9079394,-0.1212417
0.6799999,0.02704336,1.121194,3.119344,0.3965787,0.05345382,0.9083872,-0.1212469
0.6999999,0.0288999,1.120997,3.126197,0.3955452,0.05331333,0.9088452,-0.1212521
0.7199998,0.03084376,1.120796,3.133233,0.3944858,0.0531693,0.9093133,-0.1212572
0.7399998,0.03287799,1.120591,3.140452,0.3934005,0.05302176,0.9097913,-0.1212623
0.7599998,0.03500616,1.120382,3.147852,0.3922897,0.05287075,0.9102789,-0.1212673
